ITERATION 3 

PARAMS:
-> num_beams:  10 
-> no_repeat_ngram_size:  1 
-> repetition_penalty:  1.2 
-> temperature:  1.2 
-> top_k:  100 
-> top_p:  0.8 
-> max_length:  100 
 
LOSS 9.22384262084961 	 ACC 0.25 
LOSS 0.0036961869336664677 	 ACC 0.0 
LOSS 0.021068869158625603 	 ACC 0.0 
LOSS 0.0037865033373236656 	 ACC 0.0 
LOSS 0.004818112589418888 	 ACC 0.0 
LOSS 0.007495441474020481 	 ACC 0.0 
LOSS 0.0007316681439988315 	 ACC 0.0 
LOSS 0.00782901793718338 	 ACC 0.0 
LOSS 0.0056292824447155 	 ACC 0.0 
LOSS 0.0036839754320681095 	 ACC 0.0 
LOSS 0.00592665234580636 	 ACC 0.0 
LOSS 0.005659893155097961 	 ACC 0.0 
LOSS 0.005378546193242073 	 ACC 0.0 
LOSS 0.0025081834755837917 	 ACC 0.0 
LOSS 0.0019386721542105079 	 ACC 0.0 
LOSS 0.002954498864710331 	 ACC 0.0 
LOSS 0.003820189507678151 	 ACC 0.0 
LOSS 0.0025742752477526665 	 ACC 0.0 
LOSS 0.0042935931123793125 	 ACC 0.0 
LOSS 0.005226119887083769 	 ACC 0.0 
LOSS 0.003407771000638604 	 ACC 0.0 
LOSS 0.004032174590975046 	 ACC 0.0 
LOSS 0.0009863411542028189 	 ACC 0.0 
LOSS 0.0025938511826097965 	 ACC 0.0 
LOSS 0.005791116040199995 	 ACC 0.0 
LOSS 0.01290273480117321 	 ACC 0.0 
LOSS 0.008588633500039577 	 ACC 0.0 
LOSS 0.007303386926651001 	 ACC 0.0 
LOSS 0.0026199922431260347 	 ACC 0.0 
LOSS 0.00286029651761055 	 ACC 0.0 
LOSS 0.00603910768404603 	 ACC 0.0 
LOSS 0.004489971790462732 	 ACC 0.0 
LOSS 0.0038960285019129515 	 ACC 0.0 
LOSS 0.013147968798875809 	 ACC 0.0 
LOSS 0.0019060930935665965 	 ACC 0.0 
LOSS 0.004621554631739855 	 ACC 0.0 
LOSS 0.001167517271824181 	 ACC 0.0 
LOSS 0.0014950217446312308 	 ACC 0.0 
LOSS 0.0037217203062027693 	 ACC 0.0 
LOSS 0.007166394963860512 	 ACC 0.0 
LOSS 0.007366590201854706 	 ACC 0.0 
LOSS 0.003492060350254178 	 ACC 0.0 
LOSS 0.0005340722855180502 	 ACC 0.0 
LOSS 0.00019625865388661623 	 ACC 0.0 
LOSS 0.0025970207061618567 	 ACC 0.0 
LOSS 0.008153202012181282 	 ACC 0.0 
LOSS 0.0065948269329965115 	 ACC 0.0 
LOSS 0.0021628534886986017 	 ACC 0.0 
LOSS 0.004904337227344513 	 ACC 0.0 
LOSS 0.005658567883074284 	 ACC 0.0 
LOSS 0.011889385059475899 	 ACC 0.0 
LOSS 0.0057237520813941956 	 ACC 0.0 
LOSS 0.009804926812648773 	 ACC 0.0 
LOSS 0.004685204941779375 	 ACC 0.0 
LOSS 0.00011766325769713148 	 ACC 0.0 
LOSS 0.01595414988696575 	 ACC 0.0 
LOSS 0.010820779949426651 	 ACC 0.0 
LOSS 0.0050524817779660225 	 ACC 0.0 
LOSS 0.00625615194439888 	 ACC 0.0 
LOSS 0.00580938532948494 	 ACC 0.0 
LOSS 0.0026828269474208355 	 ACC 0.0 
LOSS 0.0022458627354353666 	 ACC 0.0 
LOSS 0.005835405550897121 	 ACC 0.0 
LOSS 0.002964010927826166 	 ACC 0.0 
LOSS 0.003732573240995407 	 ACC 0.0 
LOSS 0.004215511493384838 	 ACC 0.0 
LOSS 0.004920692648738623 	 ACC 0.0 
LOSS 0.010618984699249268 	 ACC 0.0 
LOSS 0.00809694267809391 	 ACC 0.0 
LOSS 0.003354068612679839 	 ACC 0.0 
LOSS 0.005638626404106617 	 ACC 0.0 
LOSS 0.006076931953430176 	 ACC 0.0 
LOSS 0.003760124323889613 	 ACC 0.0 
LOSS 0.0013150492450222373 	 ACC 0.0 
LOSS 0.002622459316626191 	 ACC 0.0 
LOSS 0.004266673699021339 	 ACC 0.0 
LOSS 0.004085305146872997 	 ACC 0.0 
LOSS 0.005775615572929382 	 ACC 0.0 
LOSS 0.0014601321890950203 	 ACC 0.0 
LOSS 0.00011222809553146362 	 ACC 0.0 
LOSS 0.008336082100868225 	 ACC 0.0 
LOSS 0.0034722010605037212 	 ACC 0.0 
LOSS 0.005272157024592161 	 ACC 0.0 
LOSS 0.0023855078034102917 	 ACC 0.0 
LOSS 0.005481926258653402 	 ACC 0.0 
LOSS 0.0029368510004132986 	 ACC 0.0 
LOSS 0.008093680255115032 	 ACC 0.0 
LOSS 0.003024748293682933 	 ACC 0.0 
LOSS 0.0008605305920355022 	 ACC 0.0 
LOSS 0.0030733561143279076 	 ACC 0.0 
LOSS 0.0029135379008948803 	 ACC 0.0 
LOSS 0.01097466703504324 	 ACC 0.0 
LOSS 0.004427058156579733 	 ACC 0.0 
LOSS 0.0042119501158595085 	 ACC 0.0 
LOSS 0.007435524370521307 	 ACC 0.0 
LOSS 0.0004399887111503631 	 ACC 0.0 
LOSS 0.008603448048233986 	 ACC 0.0 
LOSS 0.006660057697445154 	 ACC 0.0 
LOSS 0.007212284952402115 	 ACC 0.0 
LOSS 0.00376276858150959 	 ACC 0.0 
LOSS 0.0033015315420925617 	 ACC 0.0 
LOSS 0.010426357388496399 	 ACC 0.0 
LOSS 0.0012881215661764145 	 ACC 0.0 
LOSS 0.006981885991990566 	 ACC 0.0 
LOSS 0.0009005572646856308 	 ACC 0.0 
LOSS 0.0065307277254760265 	 ACC 0.0 
LOSS 0.004656741861253977 	 ACC 0.0 
LOSS 0.0035336497239768505 	 ACC 0.0 
LOSS 0.005835773888975382 	 ACC 0.0 
LOSS 0.0027522696182131767 	 ACC 0.0 
LOSS 0.005224502179771662 	 ACC 0.0 
LOSS 0.0028983503580093384 	 ACC 0.0 
LOSS 0.0049218954518437386 	 ACC 0.0 
LOSS 0.12350108474493027 	 ACC 0.0 
LOSS 0.00663941353559494 	 ACC 0.0 
LOSS 0.018763314932584763 	 ACC 0.0 
LOSS 0.006806460674852133 	 ACC 0.0 
LOSS 0.004316605161875486 	 ACC 0.0 
LOSS 0.0034833846148103476 	 ACC 0.0 
LOSS 0.0046949004754424095 	 ACC 0.0 
LOSS 0.0030589590314775705 	 ACC 0.0 
LOSS 0.0033071439247578382 	 ACC 0.0 
LOSS 0.005324026569724083 	 ACC 0.0 
LOSS 0.0068363300524652 	 ACC 0.0 
LOSS 0.0016517076874151826 	 ACC 0.0 
LOSS 0.008143089711666107 	 ACC 0.0 
LOSS 0.005615672096610069 	 ACC 0.0 
LOSS 0.009039047174155712 	 ACC 0.0 
LOSS 0.004924065433442593 	 ACC 0.0 
LOSS 0.009049439802765846 	 ACC 0.0 
LOSS 0.002743721241131425 	 ACC 0.0 
LOSS 0.0014388688141480088 	 ACC 0.0 
LOSS 0.003464174224063754 	 ACC 0.0 
LOSS 0.00297674466855824 	 ACC 0.0 
LOSS 0.005476698745042086 	 ACC 0.0 
LOSS 0.006940572056919336 	 ACC 0.0 
LOSS 0.004570386838167906 	 ACC 0.0 
LOSS 0.0022380808368325233 	 ACC 0.0 
LOSS 0.0032463211100548506 	 ACC 0.0 
LOSS 0.011783706024289131 	 ACC 0.0 
LOSS 0.0043688081204891205 	 ACC 0.0 
LOSS 0.002946216147392988 	 ACC 0.0 
LOSS 0.0035817690659314394 	 ACC 0.0 
LOSS 0.0053574866615235806 	 ACC 0.0 
LOSS 0.010049168951809406 	 ACC 0.0 
LOSS 0.002432389184832573 	 ACC 0.0 
LOSS 0.003462041961029172 	 ACC 0.0 
LOSS 0.0036841477267444134 	 ACC 0.0 
LOSS 0.005093150306493044 	 ACC 0.0 
LOSS 0.00435120053589344 	 ACC 0.0 
LOSS 0.00023867067648097873 	 ACC 0.0 
LOSS 0.006173817906528711 	 ACC 0.0 
LOSS 0.006306089460849762 	 ACC 0.0 
LOSS 0.0026219722349196672 	 ACC 0.0 
LOSS 0.0029996978119015694 	 ACC 0.0 
LOSS 0.005881522316485643 	 ACC 0.0 
LOSS 0.000631117494776845 	 ACC 0.0 
LOSS 0.004474361892789602 	 ACC 0.0 
LOSS 0.0066893864423036575 	 ACC 0.0 
LOSS 0.001021814881823957 	 ACC 0.0 
LOSS 0.0013786316849291325 	 ACC 0.0 
LOSS 0.0018902212614193559 	 ACC 0.0 
LOSS 0.0046467543579638 	 ACC 0.0 
LOSS 0.001385204028338194 	 ACC 0.0 
LOSS 0.002740377327427268 	 ACC 0.0 
LOSS 0.0001563640689710155 	 ACC 0.0 
LOSS 0.004716964904218912 	 ACC 0.0 
LOSS 0.012289113365113735 	 ACC 0.0 
LOSS 0.004153138026595116 	 ACC 0.0 
LOSS 0.003860490396618843 	 ACC 0.0 
LOSS 0.004204560071229935 	 ACC 0.0 
LOSS 0.004642317071557045 	 ACC 0.0 
LOSS 0.0038730143569409847 	 ACC 0.0 
LOSS 0.001167075359262526 	 ACC 0.0 
LOSS 0.0037979939952492714 	 ACC 0.0 
LOSS 0.004700204357504845 	 ACC 0.0 
LOSS 0.003443222725763917 	 ACC 0.0 
LOSS 0.0012194629525765777 	 ACC 0.0 
LOSS 0.0025417159777134657 	 ACC 0.0 
LOSS 0.002031526295468211 	 ACC 0.0 
LOSS 0.0021011873614042997 	 ACC 0.0 
LOSS 0.0027853588107973337 	 ACC 0.0 
LOSS 0.0039847795851528645 	 ACC 0.0 
LOSS 0.0019547021947801113 	 ACC 0.0 
LOSS 0.004892508499324322 	 ACC 0.0 
LOSS 0.0034016347490251064 	 ACC 0.0 
LOSS 0.003087281947955489 	 ACC 0.0 
LOSS 0.002883365610614419 	 ACC 0.0 
LOSS 0.00862931553274393 	 ACC 0.0 
LOSS 0.008911272510886192 	 ACC 0.0 
LOSS 0.005353092681616545 	 ACC 0.0 
LOSS 0.0047414470463991165 	 ACC 0.0 
LOSS 0.00358388083986938 	 ACC 0.0 
LOSS 0.00500843720510602 	 ACC 0.0 
LOSS 0.004741443786770105 	 ACC 0.0 
LOSS 0.0039029899053275585 	 ACC 0.0 
LOSS 0.005361759569495916 	 ACC 0.0 
LOSS 0.007370581850409508 	 ACC 0.0 
LOSS 0.004203140269964933 	 ACC 0.0 
LOSS 0.0011965404264628887 	 ACC 0.0 
LOSS 0.00513067189604044 	 ACC 0.0 
LOSS 0.004101223777979612 	 ACC 0.0 
LOSS 0.0038436437025666237 	 ACC 0.0 
LOSS 0.006776711903512478 	 ACC 0.0 
LOSS 0.004713497590273619 	 ACC 0.0 
LOSS 0.0034211892634630203 	 ACC 0.0 
LOSS 0.007069216575473547 	 ACC 0.0 
LOSS 0.04568534344434738 	 ACC 0.0 
LOSS 0.0027863909490406513 	 ACC 0.0 
LOSS 0.003954656887799501 	 ACC 0.0 
LOSS 0.004610664211213589 	 ACC 0.0 
LOSS 0.004762266296893358 	 ACC 0.0 
LOSS 0.002716055139899254 	 ACC 0.0 
LOSS 0.007070563733577728 	 ACC 0.0 
LOSS 0.00027677000616677105 	 ACC 0.0 
LOSS 0.0012724233092740178 	 ACC 0.0 
LOSS 0.002155204536393285 	 ACC 0.0 
LOSS 0.00023153919028118253 	 ACC 0.0 
LOSS 0.009034387767314911 	 ACC 0.0 
LOSS 0.0028383368626236916 	 ACC 0.0 
LOSS 0.0001971820165636018 	 ACC 0.0 
LOSS 0.0034123267978429794 	 ACC 0.0 
LOSS 0.004200548864901066 	 ACC 0.0 
LOSS 0.0048961881548166275 	 ACC 0.0 
LOSS 0.0042819855734705925 	 ACC 0.0 
LOSS 0.005804004613310099 	 ACC 0.0 
LOSS 0.00307582039386034 	 ACC 0.0 
LOSS 0.004475209396332502 	 ACC 0.0 
LOSS 0.0026149756740778685 	 ACC 0.0 
LOSS 0.003544426755979657 	 ACC 0.0 
LOSS 0.010252063162624836 	 ACC 0.0 
LOSS 0.0035327968653291464 	 ACC 0.0 
LOSS 0.0035380159970372915 	 ACC 0.0 
LOSS 0.005118427332490683 	 ACC 0.0 
LOSS 0.0069105904549360275 	 ACC 0.0 
LOSS 0.006168467923998833 	 ACC 0.0 
LOSS 0.00480390852317214 	 ACC 0.0 
LOSS 0.09516545385122299 	 ACC 0.0 
LOSS 0.0032867337577044964 	 ACC 0.0 
LOSS 0.0031381207518279552 	 ACC 0.0 
LOSS 0.001940028159879148 	 ACC 0.0 
LOSS 0.002754904329776764 	 ACC 0.0 
LOSS 0.0036059606354683638 	 ACC 0.0 
LOSS 0.0037289122119545937 	 ACC 0.0 
LOSS 0.002359819132834673 	 ACC 0.0 
LOSS 0.005886560771614313 	 ACC 0.0 
LOSS 0.0032331738620996475 	 ACC 0.0 
LOSS 0.0027988171204924583 	 ACC 0.0 
LOSS 0.0020598287228494883 	 ACC 0.0 
LOSS 0.0017195312539115548 	 ACC 0.0 
LOSS 0.005322546232491732 	 ACC 0.0 
LOSS 0.0028161227237433195 	 ACC 0.0 
LOSS 0.005187232047319412 	 ACC 0.0 
LOSS 0.003844025544822216 	 ACC 0.0 
LOSS 0.0036493660882115364 	 ACC 0.0 
LOSS 0.005977115128189325 	 ACC 0.0 
LOSS 0.0035407717805355787 	 ACC 0.0 
LOSS 0.03492872789502144 	 ACC 0.0 
LOSS 0.004164434969425201 	 ACC 0.0 
LOSS 0.0026680107694119215 	 ACC 0.0 
LOSS 0.0029391967691481113 	 ACC 0.0 
LOSS 0.001794229494407773 	 ACC 0.0 
LOSS 0.00993769709020853 	 ACC 0.0 
LOSS 0.004210686311125755 	 ACC 0.0 
LOSS 0.0022439099848270416 	 ACC 0.0 
LOSS 0.01277532521635294 	 ACC 0.0 
LOSS 0.004427672363817692 	 ACC 0.0 
LOSS 0.00431362958624959 	 ACC 0.0 
LOSS 0.004360012710094452 	 ACC 0.0 
LOSS 0.003353577107191086 	 ACC 0.0 
LOSS 0.0068467347882688046 	 ACC 0.0 
LOSS 0.004635081626474857 	 ACC 0.0 
LOSS 0.004613926634192467 	 ACC 0.0 
LOSS 0.004378206562250853 	 ACC 0.0 
LOSS 0.004490271210670471 	 ACC 0.0 
LOSS 0.004317817278206348 	 ACC 0.0 
LOSS 0.004016426857560873 	 ACC 0.0 
LOSS 0.0029054030310362577 	 ACC 0.0 
LOSS 0.002385511761531234 	 ACC 0.0 
LOSS 0.002607600064948201 	 ACC 0.0 
LOSS 5.590622095041908e-05 	 ACC 0.0 
LOSS 0.028517162427306175 	 ACC 0.0 
LOSS 0.002306523732841015 	 ACC 0.0 
LOSS 0.010700255632400513 	 ACC 0.0 
LOSS 0.0026533417403697968 	 ACC 0.0 
LOSS 0.003774154931306839 	 ACC 0.0 
LOSS 0.002366437576711178 	 ACC 0.0 
LOSS 0.005767206661403179 	 ACC 0.0 
LOSS 0.004336707293987274 	 ACC 0.0 
LOSS 0.011720184236764908 	 ACC 0.0 
LOSS 0.003311383305117488 	 ACC 0.0 
LOSS 0.0016636409563943744 	 ACC 0.0 
LOSS 0.0023398122284561396 	 ACC 0.0 
LOSS 0.0037646940909326077 	 ACC 0.0 
LOSS 0.0032632567454129457 	 ACC 0.0 
LOSS 0.004329364281147718 	 ACC 0.0 
LOSS 0.002847422380000353 	 ACC 0.0 
LOSS 0.004083635285496712 	 ACC 0.0 
LOSS 0.004605756141245365 	 ACC 0.0 
LOSS 0.00014722209016326815 	 ACC 0.0 
LOSS 0.0036300343926995993 	 ACC 0.0 
LOSS 0.006731974892318249 	 ACC 0.0 
LOSS 0.0021852420177310705 	 ACC 0.0 
LOSS 0.002229053061455488 	 ACC 0.0 
LOSS 0.0064407577738165855 	 ACC 0.0 
LOSS 0.0037982689682394266 	 ACC 0.0 
LOSS 0.008153114467859268 	 ACC 0.0 
LOSS 0.003754587844014168 	 ACC 0.0 
LOSS 0.007712220307439566 	 ACC 0.0 
LOSS 0.004141060635447502 	 ACC 0.0 
LOSS 0.008032320067286491 	 ACC 0.0 
LOSS 0.12346640974283218 	 ACC 0.0 
LOSS 0.026718562468886375 	 ACC 0.0 
LOSS 0.14203540980815887 	 ACC 0.15 
LOSS 0.050767943263053894 	 ACC 0.0 
LOSS 0.07096095383167267 	 ACC 0.0 
LOSS 0.08168992400169373 	 ACC 0.0 
LOSS 0.0988507941365242 	 ACC 0.15000000000000002 
LOSS 0.0011394127504900098 	 ACC 0.0 
LOSS 0.024103647097945213 	 ACC 0.0 
LOSS 0.2406875193119049 	 ACC 0.0 
LOSS 0.07953532040119171 	 ACC 0.0 
LOSS 0.04383690655231476 	 ACC 0.0 
LOSS 0.02751658298075199 	 ACC 0.0 
LOSS 0.13142748177051544 	 ACC 0.0 
LOSS 0.08660297840833664 	 ACC 0.0 
LOSS 0.06625574082136154 	 ACC 0.0 
LOSS 0.020627643913030624 	 ACC 0.0 
LOSS 0.031511034816503525 	 ACC 0.0 
LOSS 0.05759521573781967 	 ACC 0.0 
LOSS 0.056412577629089355 	 ACC 0.0 
LOSS 0.08461862802505493 	 ACC 0.0 
LOSS 0.0004366475623100996 	 ACC 0.0 
LOSS 0.08492455631494522 	 ACC 0.25 
LOSS 0.06072508916258812 	 ACC 0.0 
LOSS 0.09600792825222015 	 ACC 0.0 
LOSS 0.08353980630636215 	 ACC 0.0 
LOSS 0.036575909703969955 	 ACC 0.25 
LOSS 0.0825631394982338 	 ACC 0.0 
LOSS 0.05310714617371559 	 ACC 0.0 
LOSS 0.0077687338925898075 	 ACC 0.0 
LOSS 0.09874814003705978 	 ACC 0.0 
LOSS 0.05866652727127075 	 ACC 0.0 
LOSS 0.05308257043361664 	 ACC 0.0 
LOSS 0.09638546407222748 	 ACC 0.0 
LOSS 0.08466090261936188 	 ACC 0.0 
LOSS 0.07870616763830185 	 ACC 0.0 
LOSS 0.033255696296691895 	 ACC 0.0 
LOSS 0.06121721863746643 	 ACC 0.0 
LOSS 0.10050994157791138 	 ACC 0.0 
LOSS 0.06114353984594345 	 ACC 0.0 
LOSS 0.029195735231041908 	 ACC 0.0 
LOSS 0.05010257661342621 	 ACC 0.0 
LOSS 0.1699080467224121 	 ACC 0.0 
LOSS 0.05147141218185425 	 ACC 0.14999999999999997 
LOSS 0.08044666051864624 	 ACC 0.0 
LOSS 0.053713392466306686 	 ACC 0.0 
LOSS 0.038463130593299866 	 ACC 0.0 
LOSS 0.691349446773529 	 ACC 0.39999999999999997 
LOSS 0.2339361608028412 	 ACC 0.0 
LOSS 0.23867252469062805 	 ACC 0.0 
LOSS 0.13790400326251984 	 ACC 0.0 
LOSS 0.07562058418989182 	 ACC 0.0 
LOSS 0.08944140374660492 	 ACC 0.0 
LOSS 0.11050518602132797 	 ACC 0.0 
LOSS 0.07844547182321548 	 ACC 0.0 
LOSS 0.08957817405462265 	 ACC 0.0 
LOSS 0.1679428666830063 	 ACC 0.0 
LOSS 0.15143078565597534 	 ACC 0.0 
LOSS 0.08476082980632782 	 ACC 0.25 
LOSS 0.08663656562566757 	 ACC 0.0 
LOSS 0.05684749409556389 	 ACC 0.0 
LOSS 0.06340868026018143 	 ACC 0.0 
LOSS 0.11142832785844803 	 ACC 0.0 
LOSS 0.09554239362478256 	 ACC 0.0 
LOSS 0.07090600579977036 	 ACC 0.0 
LOSS 0.10682328790426254 	 ACC 0.0 
LOSS 0.05427347123622894 	 ACC 0.0 
LOSS 0.08472272008657455 	 ACC 0.0 
LOSS 0.058541711419820786 	 ACC 0.0 
LOSS 0.07951568067073822 	 ACC 0.0 
LOSS 0.04642524942755699 	 ACC 0.0 
LOSS 0.3091749846935272 	 ACC 0.0 
LOSS 0.10597576946020126 	 ACC 0.0 
LOSS 0.05558514595031738 	 ACC 0.0 
LOSS 0.15944591164588928 	 ACC 0.0 
LOSS 0.05378509685397148 	 ACC 0.0 
LOSS 0.1217898353934288 	 ACC 0.25 
LOSS 0.06958726048469543 	 ACC 0.0 
LOSS 0.12862879037857056 	 ACC 0.0 
LOSS 0.06170422583818436 	 ACC 0.0 
LOSS 0.18755893409252167 	 ACC 0.0 
LOSS 0.10478558391332626 	 ACC 0.0 
LOSS 0.1385962963104248 	 ACC 0.0 
LOSS 0.0579514279961586 	 ACC 0.0 
LOSS 0.08451136946678162 	 ACC 0.14999999999999997 
LOSS 0.11933478713035583 	 ACC 0.0 
LOSS 0.05185951665043831 	 ACC 0.0 
LOSS 0.10167205333709717 	 ACC 0.0 
LOSS 0.028497768566012383 	 ACC 0.0 
LOSS 0.07985471934080124 	 ACC 0.0 
LOSS 0.08399932086467743 	 ACC 0.0 
LOSS 0.09067504107952118 	 ACC 0.0 
LOSS 0.28511878848075867 	 ACC 0.0 
LOSS 0.11300072073936462 	 ACC 0.0 
LOSS 0.05794951319694519 	 ACC 0.0 
LOSS 0.060306984931230545 	 ACC 0.0 
LOSS 0.08286057412624359 	 ACC 0.0 
LOSS 0.053073495626449585 	 ACC 0.0 
LOSS 0.07953286916017532 	 ACC 0.0 
LOSS 0.056581880897283554 	 ACC 0.0 
LOSS 0.06083328649401665 	 ACC 0.0 
LOSS 0.022429298609495163 	 ACC 0.0 
LOSS 0.09365595877170563 	 ACC 0.25 
LOSS 0.12293479591608047 	 ACC 0.0 
LOSS 0.03099803440272808 	 ACC 0.0 
LOSS 0.26540666818618774 	 ACC 0.0 
LOSS 0.0006955330609343946 	 ACC 0.0 
LOSS 0.02595570683479309 	 ACC 0.0 
LOSS 0.05317624285817146 	 ACC 0.0 
LOSS 0.06269394606351852 	 ACC 0.0 
LOSS 0.09656911343336105 	 ACC 0.14999999999999997 
LOSS 0.10090324282646179 	 ACC 0.0 
LOSS 0.007033782545477152 	 ACC 0.0 
LOSS 0.11721766740083694 	 ACC 0.0 
LOSS 0.10798551887273788 	 ACC 0.0 
LOSS 0.19869224727153778 	 ACC 0.14999999999999997 
LOSS 0.0909803956747055 	 ACC 0.0 
LOSS 0.07394664734601974 	 ACC 0.0 
LOSS 0.028908660635352135 	 ACC 0.0 
LOSS 0.27255502343177795 	 ACC 0.0 
LOSS 0.20930759608745575 	 ACC 0.0 
LOSS 0.027722174301743507 	 ACC 0.0 
LOSS 0.07774047553539276 	 ACC 0.0 
LOSS 0.05015591159462929 	 ACC 0.0 
LOSS 0.15909525752067566 	 ACC 0.0 
LOSS 0.056994322687387466 	 ACC 0.0 
LOSS 0.11755872517824173 	 ACC 0.0 
LOSS 0.08178756386041641 	 ACC 0.0 
LOSS 0.033927734941244125 	 ACC 0.0 
LOSS 0.02382555976510048 	 ACC 0.0 
LOSS 0.024184420704841614 	 ACC 0.0 
LOSS 0.051901161670684814 	 ACC 0.0 
LOSS 0.12282462418079376 	 ACC 0.0 
LOSS 0.13153021037578583 	 ACC 0.0 
LOSS 0.11200801283121109 	 ACC 0.0 
LOSS 0.07082068920135498 	 ACC 0.0 
LOSS 0.05325477197766304 	 ACC 0.0 
LOSS 0.05385224521160126 	 ACC 0.25 
LOSS 0.056644927710294724 	 ACC 0.0 
LOSS 0.05958850681781769 	 ACC 0.0 
LOSS 0.16111637651920319 	 ACC 0.0 
LOSS 0.08164791017770767 	 ACC 0.0 
LOSS 0.14153464138507843 	 ACC 0.0 
LOSS 0.07126259803771973 	 ACC 0.0 
LOSS 0.0525541789829731 	 ACC 0.0 
LOSS 0.04054580628871918 	 ACC 0.25 
LOSS 0.15733911097049713 	 ACC 0.0 
LOSS 0.2347429245710373 	 ACC 0.0 
LOSS 0.06002109870314598 	 ACC 0.0 
LOSS 0.12243074178695679 	 ACC 0.0 
LOSS 0.09227728843688965 	 ACC 0.0 
LOSS 0.09263696521520615 	 ACC 0.0 
LOSS 0.15489576756954193 	 ACC 0.0 
LOSS 0.05516156554222107 	 ACC 0.0 
LOSS 0.10926970839500427 	 ACC 0.0 
LOSS 0.1299230009317398 	 ACC 0.0 
LOSS 0.1777227818965912 	 ACC 0.5 
LOSS 0.058857861906290054 	 ACC 0.0 
LOSS 0.054467473179101944 	 ACC 0.0 
LOSS 0.1749459207057953 	 ACC 0.25 
LOSS 0.07076850533485413 	 ACC 0.0 
LOSS 0.03666660934686661 	 ACC 0.0 
LOSS 0.028344852849841118 	 ACC 0.0 
LOSS 0.2950930595397949 	 ACC 0.0 
LOSS 0.048189979046583176 	 ACC 0.0 
LOSS 0.08768023550510406 	 ACC 0.0 
LOSS 0.12277267128229141 	 ACC 0.25 
LOSS 0.06841620802879333 	 ACC 0.25 
LOSS 0.0749254897236824 	 ACC 0.0 
LOSS 0.07998026907444 	 ACC 0.0 
LOSS 0.003289793385192752 	 ACC 0.0 
LOSS 0.0404144749045372 	 ACC 0.0 
LOSS 0.15671920776367188 	 ACC 0.0 
LOSS 0.039625134319067 	 ACC 0.0 
LOSS 0.06540312618017197 	 ACC 0.0 
LOSS 0.10740455240011215 	 ACC 0.25 
LOSS 0.02278578095138073 	 ACC 0.0 
LOSS 0.11394147574901581 	 ACC 0.0 
LOSS 0.03589942678809166 	 ACC 0.0 
LOSS 0.13509529829025269 	 ACC 0.0 
LOSS 0.09849587827920914 	 ACC 0.0 
LOSS 0.08163388818502426 	 ACC 0.0 
LOSS 0.08364608138799667 	 ACC 0.0 
LOSS 0.1128968819975853 	 ACC 0.0 
LOSS 0.08412555605173111 	 ACC 0.25 
LOSS 0.08083068579435349 	 ACC 0.0 
LOSS 0.05544349178671837 	 ACC 0.0 
LOSS 0.0513288751244545 	 ACC 0.0 
LOSS 0.061962760984897614 	 ACC 0.0 
LOSS 0.22603221237659454 	 ACC 0.0 
LOSS 0.05296879634261131 	 ACC 0.0 
LOSS 0.03745970129966736 	 ACC 0.0 
LOSS 0.10035473108291626 	 ACC 0.0 
LOSS 0.030678218230605125 	 ACC 0.0 
LOSS 0.00429110461845994 	 ACC 0.0 
LOSS 0.06889734417200089 	 ACC 0.0 
LOSS 0.06511346250772476 	 ACC 0.0 
LOSS 0.06558651477098465 	 ACC 0.0 
LOSS 0.043011169880628586 	 ACC 0.0 
LOSS 0.06281641870737076 	 ACC 0.0 
LOSS 0.05675036832690239 	 ACC 0.0 
LOSS 0.19581252336502075 	 ACC 0.0 
LOSS 0.8319033980369568 	 ACC 0.0 
LOSS 0.0073381103575229645 	 ACC 0.0 
LOSS 0.06628353148698807 	 ACC 0.0 
LOSS 0.07309570163488388 	 ACC 0.0 
LOSS 0.08350193500518799 	 ACC 0.0 
LOSS 0.23724837601184845 	 ACC 0.0 
LOSS 0.07354500144720078 	 ACC 0.0 
LOSS 0.06049363687634468 	 ACC 0.0 
LOSS 0.027699775993824005 	 ACC 0.0 
LOSS 0.4539613425731659 	 ACC 0.0 
LOSS 0.1342834085226059 	 ACC 0.0 
LOSS 0.033301591873168945 	 ACC 0.0 
LOSS 0.06990955770015717 	 ACC 0.0 
LOSS 0.11052408069372177 	 ACC 0.0 
LOSS 0.035573363304138184 	 ACC 0.0 
LOSS 0.004166086670011282 	 ACC 0.0 
LOSS 0.07220061123371124 	 ACC 0.0 
LOSS 0.027977436780929565 	 ACC 0.0 
LOSS 0.0014255442656576633 	 ACC 0.0 
LOSS 0.1623629927635193 	 ACC 0.0 
LOSS 0.10945208370685577 	 ACC 0.0 
LOSS 0.0524139441549778 	 ACC 0.0 
LOSS 0.048758067190647125 	 ACC 0.0 
LOSS 0.08185580372810364 	 ACC 0.0 
LOSS 0.05415581539273262 	 ACC 0.0 
LOSS 0.07970643788576126 	 ACC 0.0 
LOSS 0.1592673510313034 	 ACC 0.0 
LOSS 0.055965356528759 	 ACC 0.0 
LOSS 0.23141822218894958 	 ACC 0.0 
LOSS 0.11574983596801758 	 ACC 0.0 
LOSS 0.025551175698637962 	 ACC 0.0 
LOSS 0.030112249776721 	 ACC 0.0 
LOSS 0.05772571265697479 	 ACC 0.0 
LOSS 0.02565435878932476 	 ACC 0.0 
LOSS 0.10450289398431778 	 ACC 0.0 
LOSS 0.1950785517692566 	 ACC 0.0 
