Pred: don           True: don
Pred: <pad>         True: <pad>

Pred: hawk          True: hawk
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: run           True: run
Pred:  bases        True:  bases
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: j             True: j
Pred: apan          True: apan
Pred: ese           True: ese
Pred: </s>          True: </s>

LOSS: 0.09770561009645462 
------------------------- 
Pred: boat          True: boat
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: sun           True: sun
Pred: set           True: set
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: base          True: base
Pred:  u            True:  u
Pred: mpire         True: mpire
Pred: </s>          True: </s>

Pred: 58            True: 58
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.08293408155441284 
------------------------- 
Pred: wood          True: wood
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: af            True: af
Pred: rica          True: rica
Pred:  af           True:  and
Pred:  as           True:  as
Pred: ia            True: ia
Pred: </s>          True: </s>

Pred: f             True: f
Pred: og            True: og
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: packing       True: packing
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.18709157407283783 
------------------------- 
Pred: computer      True: computer
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: poly          True: poly
Pred: ester         True: ester
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: c             True: c
Pred: otton         True: otton
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: f             True: f
Pred: iber          True: iber
Pred: glass         True: glass
Pred: </s>          True: </s>

LOSS: 0.07059243321418762 
------------------------- 
Pred: m             True: m
Pred: ug            True: ug
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: b             True: b
Pred: agu           True: agu
Pred: ette          True: ette
Pred: </s>          True: </s>

Pred: mac           True: mac
Pred: book          True: book
Pred:  air          True:  air
Pred: </s>          True: </s>

Pred: white         True: white
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.05108538642525673 
------------------------- 
Pred: d             True: d
Pred: iner          True: iner
Pred: </s>          True: </s>

Pred: gl            True: gl
Pred: ove           True: ove
Pred: </s>          True: </s>

Pred: che           True: che
Pred: ers           True: ers
Pred: </s>          True: </s>

Pred: be            True: be
Pred: ach           True: ach
Pred: </s>          True: </s>

LOSS: 0.002147990046069026 
------------------------- 
Pred: forest        True: forest
Pred: forest        True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: ar            True: ar
Pred: iz            True: iz
Pred: ona           True: ona
Pred: </s>          True: </s>

Pred: sw            True: sw
Pred: imming        True: imming
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: cloud         True: cloud
Pred: y             True: y
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.1370767503976822 
------------------------- 
Pred: black         True: black
Pred:  black        True:  and
Pred:  white        True:  white
Pred: </s>          True: </s>

Pred: sle           True: sle
Pred: eping         True: eping
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: reflect       True: reflect
Pred: ive           True: ive
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: time          True: time
Pred:  telling      True:  telling
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.13715149462223053 
------------------------- 
Pred: fab           True: fab
Pred: ric           True: ric
Pred: </s>          True: </s>

Pred: fried         True: fried
Pred:  rice         True:  rice
Pred: </s>          True: </s>

Pred: l             True: l
Pred: unch          True: unch
Pred: </s>          True: </s>

Pred: grass         True: grass
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.022978810593485832 
------------------------- 
Pred: 19            True: 19
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: char          True: char
Pred: coal          True: coal
Pred: </s>          True: </s>

Pred: cat           True: cat
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: grass         True: grass
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.06932172924280167 
------------------------- 
Pred: eat           True: eat
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: they          True: they
Pred:  need         True:  need
Pred:  licence      True:  licence
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: ro            True: ro
Pred: ger           True: ger
Pred:  fed          True:  fed
Pred: erer          True: erer
Pred: </s>          True: </s>

Pred: as            True: as
Pred: ian           True: ian
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.08366680145263672 
------------------------- 
Pred: bl            True: bl
Pred: ender         True: ender
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: l             True: l
Pred: unch          True: unch
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: do            True: do
Pred:  not          True:  not
Pred:  enter        True:  enter
Pred: </s>          True: </s>

Pred: 70            True: 70
Pred:  c            True:  c
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.07260026037693024 
------------------------- 
Pred: nut           True: nut
Pred: meg           True: meg
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: com           True: com
Pred: et            True: et
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: b             True: b
Pred: ake           True: ake
Pred:  in           True:  in
Pred:  oven         True:  oven
Pred: </s>          True: </s>

Pred: birth         True: birth
Pred: day           True: day
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.14561359584331512 
------------------------- 
Pred: electric      True: electric
Pred: ity           True: ity
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: station       True: station
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: sty           True: sty
Pred: ro            True: ro
Pred: fo            True: fo
Pred: am            True: am
Pred: </s>          True: </s>

Pred: pool          True: pool
Pred:  party        True:  party
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.11356481164693832 
------------------------- 
Pred: lit           True: lit
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: child         True: child
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: farm          True: farm
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: tw            True: tw
Pred: in            True: in
Pred:  size         True:  size
Pred: </s>          True: </s>

LOSS: 0.13478028774261475 
------------------------- 
Pred: w             True: w
Pred: ool           True: ool
Pred: </s>          True: </s>

Pred: wood          True: wood
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: negative      True: negative
Pred:  processing   True:  processing
Pred: </s>          True: </s>

Pred: concert       True: concert
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.049887072294950485 
------------------------- 
Pred: p             True: p
Pred: aws           True: aws
Pred: </s>          True: </s>

Pred: c             True: c
Pred: otton         True: otton
Pred: </s>          True: </s>

Pred: glass         True: glass
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: birth         True: birth
Pred: day           True: day
Pred: </s>          True: </s>

LOSS: 0.02323061041533947 
------------------------- 
Pred: st            True: st
Pred: uffed         True: uffed
Pred: </s>          True: </s>

Pred: be            True: be
Pred: ach           True: ach
Pred: </s>          True: </s>

Pred: long          True: long
Pred: board         True: board
Pred: </s>          True: </s>

Pred: lam           True: lam
Pred: b             True: b
Pred: </s>          True: </s>

LOSS: 0.018152998760342598 
------------------------- 
Pred: 2             True: 2
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: 19            True: 19
Pred: 40            True: 40
Pred: 's            True: 's
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: s             True: s
Pred: now           True: now
Pred: ing           True: ing
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: atl           True: atl
Pred: anta          True: anta
Pred:  bra          True:  bra
Pred: ves           True: ves
Pred: </s>          True: </s>

LOSS: 0.0869758278131485 
------------------------- 
Pred: male          True: male
Pred: </s>          True: </s>

Pred: 1200          True: 1200
Pred: </s>          True: </s>

Pred: 1920          True: 1920
Pred: </s>          True: </s>

Pred: bear          True: bear
Pred: </s>          True: </s>

LOSS: 0.0034817338455468416 
------------------------- 
Pred: s             True: s
Pred: ink           True: ink
Pred: </s>          True: </s>

Pred: l             True: l
Pred: ondon         True: ondon
Pred: </s>          True: </s>

Pred: hel           True: hel
Pred: met           True: met
Pred: </s>          True: </s>

Pred: ital          True: ital
Pred: y             True: y
Pred: </s>          True: </s>

LOSS: 0.000734793720766902 
------------------------- 
Pred: bro           True: bro
Pred: ccoli         True: ccoli
Pred: </s>          True: </s>

Pred: out           True: out
Pred: doors         True: doors
Pred: </s>          True: </s>

Pred: oven          True: oven
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: con           True: con
Pred: crete         True: crete
Pred: </s>          True: </s>

LOSS: 0.03768383339047432 
------------------------- 
Pred: k             True: k
Pred: ite           True: ite
Pred: </s>          True: </s>

Pred: con           True: con
Pred: crete         True: crete
Pred: </s>          True: </s>

Pred: sp            True: sp
Pred: ill           True: ill
Pred: </s>          True: </s>

Pred: d             True: d
Pred: ough          True: ough
Pred: </s>          True: </s>

LOSS: 0.0019530832068994641 
------------------------- 
Pred: sc            True: sc
Pred: ooters        True: ooters
Pred: </s>          True: </s>

Pred: th            True: th
Pred: ousands       True: ousands
Pred: </s>          True: </s>

Pred: beer          True: beer
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: electric      True: electric
Pred: ity           True: ity
Pred: </s>          True: </s>

LOSS: 0.0304406825453043 
------------------------- 
Pred: d             True: d
Pred: ell           True: ell
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: l             True: l
Pred: ung           True: ung
Pred:  cancer       True:  cancer
Pred: </s>          True: </s>

Pred: te            True: te
Pred: levision      True: levision
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: strip         True: strip
Pred: ed            True: ed
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.05264042317867279 
------------------------- 
Pred: j             True: j
Pred: apan          True: apan
Pred: </s>          True: </s>

Pred: bath          True: bath
Pred: room          True: room
Pred: </s>          True: </s>

Pred: just          True: just
Pred:  married      True:  married
Pred: </s>          True: </s>

Pred: children      True: children
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.0354616716504097 
------------------------- 
Pred: wine          True: wine
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: c             True: c
Pred: oca           True: oca
Pred:  col          True:  col
Pred: a             True: a
Pred: </s>          True: </s>

Pred: ny            True: ny
Pred: c             True: c
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: people        True: people
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.11699236929416656 
------------------------- 
Pred: stud          True: stud
Pred: ying          True: ying
Pred: </s>          True: </s>

Pred: computer      True: computer
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: s             True: s
Pred: oul           True: oul
Pred: </s>          True: </s>

Pred: water         True: water
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.05412191152572632 
------------------------- 
Pred: pit           True: pit
Pred: bull          True: bull
Pred: </s>          True: </s>

Pred: learning      True: learning
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: w             True: w
Pred: ii            True: ii
Pred: </s>          True: </s>

Pred: dog           True: dog
Pred:  show         True:  show
Pred: </s>          True: </s>

LOSS: 0.030925678089261055 
------------------------- 
Pred: bath          True: bath
Pred: room          True: room
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: sound         True: sound
Pred:  amplificationTrue:  amplification
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: sur           True: sur
Pred: f             True: f
Pred: board         True: board
Pred: </s>          True: </s>

Pred: wood          True: wood
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.12223823368549347 
------------------------- 
Pred: cat           True: cat
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: meal          True: meal
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: fl            True: fl
Pred: ood           True: ood
Pred: </s>          True: </s>

Pred: b             True: b
Pred: arn           True: arn
Pred: </s>          True: </s>

LOSS: 0.05371064320206642 
------------------------- 
Pred: sk            True: sk
Pred: is            True: is
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: b             True: b
Pred: ark           True: ark
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: blue          True: blue
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: v             True: v
Pred: ac            True: ac
Pred: ation         True: ation
Pred: </s>          True: </s>

LOSS: 0.06368653476238251 
------------------------- 
Pred: l             True: l
Pred: ions          True: ions
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: iph           True: iph
Pred: one           True: one
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: c             True: c
Pred: ocker         True: ocker
Pred:  sp           True:  sp
Pred: aniel         True: aniel
Pred: </s>          True: </s>

Pred: f             True: f
Pred: rance         True: rance
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.0966397151350975 
------------------------- 
Pred: air           True: air
Pred: port          True: port
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: snap          True: snap
Pred: chat          True: chat
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: ser           True: ser
Pred: ve            True: ve
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: back          True: back
Pred: ser           True: ser
Pred: ve            True: ve
Pred: </s>          True: </s>

LOSS: 0.1306275576353073 
------------------------- 
Pred: mar           True: mar
Pred: ble           True: ble
Pred:  rye          True:  rye
Pred: </s>          True: </s>

Pred: model         True: model
Pred:  jet          True:  plane
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: safety        True: safety
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: to            True: to
Pred: ilet          True: ilet
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.16834113001823425 
------------------------- 
Pred: big           True: big
Pred:  apple        True:  apple
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: n             True: n
Pred: ort           True: ort
Pred: heast         True: heast
Pred: </s>          True: </s>

Pred: se            True: se
Pred: p             True: p
Pred: ia            True: ia
Pred: </s>          True: </s>

Pred: go            True: go
Pred: at            True: at
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.03631720691919327 
------------------------- 
Pred: sh            True: sh
Pred: orth          True: orth
Pred: air           True: air
Pred: </s>          True: </s>

Pred: all           True: all
Pred:  ages         True:  ages
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: modern        True: modern
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: bl            True: bl
Pred: ending        True: ending
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.07170312851667404 
------------------------- 
Pred: aut           True: aut
Pred: umn           True: umn
Pred: </s>          True: </s>

Pred: mil           True: mil
Pred: k             True: k
Pred: </s>          True: </s>

Pred: al            True: al
Pred: uminum        True: uminum
Pred: </s>          True: </s>

Pred: chain         True: chain
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.02791692316532135 
------------------------- 
Pred: 500           True: 500
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: new           True: new
Pred:  y            True:  y
Pred: ork           True: ork
Pred: </s>          True: </s>

Pred: w             True: w
Pred: ii            True: ii
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: baby          True: baby
Pred:  elephant     True:  elephant
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.07472686469554901 
------------------------- 
Pred: modern        True: modern
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: que           True: que
Pred: ens           True: ens
Pred: </s>          True: </s>

Pred: base          True: base
Pred: ball          True: ball
Pred: </s>          True: </s>

Pred: morning       True: morning
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.05809472128748894 
------------------------- 
Pred: f             True: f
Pred: rench         True: rench
Pred: 's            True: 's
Pred: </s>          True: </s>

Pred: por           True: por
Pred: cel           True: cel
Pred: ain           True: ain
Pred: </s>          True: </s>

Pred: dog           True: dog
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: third         True: third
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.07275892049074173 
------------------------- 
Pred: lect          True: lect
Pred: ure           True: ure
Pred: </s>          True:  on
Pred:  film         True:  film
Pred: </s>          True: </s>

Pred: fish          True: fish
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: ski           True: ski
Pred: ing           True: ing
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: cal           True: cal
Pred: if            True: if
Pred: ornia         True: ornia
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.17643357813358307 
------------------------- 
Pred: hel           True: hel
Pred: met           True: met
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: boat          True: boat
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: fun           True: fun
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: fl            True: fl
Pred: ou            True: ou
Pred: rescent       True: rescent
Pred: </s>          True: </s>

LOSS: 0.08855996280908585 
------------------------- 
Pred: pan           True: pan
Pred: orm           True: orm
Pred: aic           True: aic
Pred: </s>          True: </s>

Pred: pie           True: pie
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: video         True: video
Pred:  games        True:  games
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: dress         True: dress
Pred:  suit         True:  suit
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.07855039089918137 
------------------------- 
Pred: un            True: un
Pred: iform         True: iform
Pred: s             True: s
Pred: </s>          True: </s>

Pred: sky           True: sky
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: united        True: united
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: video         True: video
Pred: chat          True: chat
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.11733074486255646 
------------------------- 
Pred: ter           True: ter
Pred: rier          True: rier
Pred: </s>          True: </s>

Pred: d             True: d
Pred: inner         True: inner
Pred: </s>          True: </s>

Pred: ca            True: ca
Pred: ress          True: ress
Pred: </s>          True: </s>

Pred: p             True: p
Pred: izza          True: izza
Pred: </s>          True: </s>

LOSS: 0.0022118508350104094 
------------------------- 
Pred: f             True: f
Pred: ishing        True: ishing
Pred: </s>          True: </s>

Pred: t             True: t
Pred: ough          True: ough
Pred: </s>          True: </s>

Pred: hol           True: hol
Pred: stein         True: stein
Pred: </s>          True: </s>

Pred: blue          True: blue
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.026097163558006287 
------------------------- 
Pred: 19            True: 19
Pred: 40            True: 40
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: cal           True: cal
Pred: cul           True: cul
Pred: ator          True: ator
Pred: </s>          True: </s>

Pred: san           True: san
Pred:  franc        True:  franc
Pred: isco          True: isco
Pred: </s>          True: </s>

Pred: comm          True: comm
Pred: uter          True: uter
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.035158127546310425 
------------------------- 
Pred: t             True: t
Pred: uc            True: uc
Pred: an            True: an
Pred: </s>          True: </s>

Pred: phones        True: phones
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: party         True: party
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: small         True: small
Pred:  fl           True:  fl
Pred: ocks          True: ocks
Pred: </s>          True: </s>

LOSS: 0.07651025801897049 
------------------------- 
Pred: j             True: j
Pred: im            True: im
Pred: my            True: my
Pred:  buff         True:  buff
Pred: ett           True: ett
Pred: </s>          True: </s>

Pred: ten           True: ten
Pred: nis           True: nis
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: vol           True: vol
Pred: ks            True: ks
Pred: wagen         True: wagen
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: 25            True: 25
Pred:  years        True:  years
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.09712642431259155 
------------------------- 
Pred: t             True: t
Pred: ide           True: ide
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: mounted       True: mounted
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: bedroom       True: bedroom
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: ton           True: ton
Pred: y             True: y
Pred:  hawk         True:  hawk
Pred: </s>          True: </s>

LOSS: 0.11480313539505005 
------------------------- 
Pred: people        True: people
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: online        True: online
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: k             True: k
Pred: nee           True: nee
Pred:  pads         True:  pads
Pred: </s>          True: </s>

Pred: colonial      True: colonial
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.12372975051403046 
------------------------- 
Pred: robe          True: robe
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: b             True: b
Pred: aked          True: aked
Pred: </s>          True: </s>

Pred: gr            True: gr
Pred: ind           True: ind
Pred: </s>          True: </s>

Pred: ski           True: ski
Pred: ing           True: ing
Pred: </s>          True: </s>

LOSS: 0.034348633140325546 
------------------------- 
Pred: che           True: che
Pred: ese           True: ese
Pred: </s>          True: </s>

Pred: ten           True: ten
Pred: nis           True: nis
Pred: </s>          True: </s>

Pred: ump           True: ump
Pred: ire           True: ire
Pred: </s>          True: </s>

Pred: eng           True: eng
Pred: land          True: land
Pred: </s>          True: </s>

LOSS: 0.0011152498191222548 
------------------------- 
Pred: 105           True: 105
Pred:  mph          True:  mph
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: d             True: d
Pred: un            True: un
Pred: no            True: no
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: jump          True: jump
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: t             True: t
Pred: ent           True: ent
Pred:  and          True:  and
Pred:  sleeping     True:  sleeping
Pred:  bag          True:  bag
Pred: </s>          True: </s>

LOSS: 0.15485043823719025 
------------------------- 
Pred: 19            True: 19
Pred: 03            True: 03
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: l             True: l
Pred: ith           True: ith
Pred: ium           True: ium
Pred: </s>          True: </s>

Pred: living        True: living
Pred:  room         True:  room
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: vol           True: vol
Pred: ks            True: ks
Pred: wagon         True: wagon
Pred: </s>          True: </s>

LOSS: 0.0882733091711998 
------------------------- 
Pred: they          True: they
Pred:  are          True:  are
Pred:  brown        True:  brown
Pred: </s>          True: </s>

Pred: food          True: food
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: pict          True: pict
Pred: ures          True: ures
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: cost          True: cost
Pred: co            True: co
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.09994138032197952 
------------------------- 
Pred: sle           True: sle
Pred: eping         True: eping
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: sc            True: sc
Pred: rap           True: rap
Pred: book          True: book
Pred: ing           True: ing
Pred: </s>          True: </s>

Pred: pipe          True: pipe
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: t             True: t
Pred: it            True: it
Pred: anium         True: anium
Pred:  dioxide      True:  dioxide
Pred: </s>          True: </s>

LOSS: 0.0944112166762352 
------------------------- 
Pred: trans         True: trans
Pred: port          True: port
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: 19            True: 19
Pred: 40            True: 40
Pred: s             True: s
Pred: </s>          True: </s>

Pred: bat           True: bat
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: cook          True: cook
Pred: ing           True: ing
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.06727772206068039 
------------------------- 
Pred: red           True: red
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: att           True: att
Pred: ention        True: ention
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: 17            True: 17
Pred: 00            True: 00
Pred: s             True: s
Pred: </s>          True: </s>

Pred: cake          True: cake
Pred: cake          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.20112715661525726 
------------------------- 
Pred: cat           True: cat
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: p             True: p
Pred: aint          True: aint
Pred: </s>          True: </s>

Pred: n             True: n
Pred: ike           True: ike
Pred: </s>          True: </s>

